text,label
"I got the spinach ravoli and it was amazing. My friend got their octopus and she loved it. Food was pretty good. Decently priced. Service was fantastic, the waiter kept up with us.","[1.0, 0.0]"
"Num Pang, I love you! Pork belly sandwich: incredible. Grilled corn: perfection. I've tried pretty much all the sandwiches and all are fantastic. Never change...","[0.0, 1.0]"
"Love this place -- the shrimp and pork loin katsu lunch set is amazing on a cold day, and the dressing for the cabbage salad is so good that I've often been tempted to slip the bottle into my purse to take home.   It's crowded on Friday afternoons. Still have no idea what the sesame seeds are for.","[1.0, 0.0]"
"We're visiting NYC from SF area, and I've been strictly GF for three years now. A friend brought us to this neighborhood, on the premise of looking for good, not specifically GF. Walking up to the window to look at the menu, my husband points excitedly to ""pioneers of GF"" on the menu. Thrilled. Elated. We put our name down and proceed to wait outside. About 10 minutes into the wait the host brings us complimentary GF breadsticks. Delicious! Warn, fresh, buttery flavor with a hint of salt. They reminded me of my memories of sourdough. He already made my night. I ordered my favorite GF beer ""Greene's Dubble Dark"" and a pesto pizzette with goat cheese and arugala. Fell in love on the spot. My husband, who is not GF, agreed that it was the best pizza crust I've made him try. To finish the night I had an incredibly delightful, and large portioned, red velvet cupcake with cream cheese frosting. Dropped dead from pleasure. The other two members of the party, not GF, we're equally please with their risotto dishes. The waitstaff was super sweet and thoughtful. I'm giving it a four star because the topping options are on the limited side and need some pizzaz. Seems to be vegetarian-oriented, which I can appreciate but I like my meat toppings! All in all, these NYers made this California girl's trip worth every mile.","[1.0, 0.0]"
Best squares in the world.  Worth the trip,"[0.0, 1.0]"
"Pretty good local pizza, not as good as Cranbury Pizza.","[0.0, 1.0]"
"It's worth the commute to gravesend... In the quest to eat at every noted pizza joint the the 5 boros, L&B's does not let you down.  Unique Sicilian pizza with the sauce on top.. and top quality.","[1.0, 0.0]"
"I'm not impressed. I went here this past Saturday for brunch with my boyfriend. When we went there they told us it was about a 30 minute wait and asked for my phone number. We left the place for about 15 minutes to get a pastry down the street and when we came back it looked like all the line s has dissipated. We went inside, asked about our placement, and they pretty much gave us some weird bullshit answer about the rain and they brought people in early because of it and never bothered to call etc.  We stood around the front for about 5 minutes before they called us in to be seated. Let me tell you this, service is slow. Waiters need to be flagged down and it is about 10-15 minutes before they will approach your area for an order or service. Ordering, I was torn between the hangers fry (tempura oysters with bacon eggs and cheese) and the burger. I opted with the burger since we heard a waiter recommend it over the hanger fry to another table. I ordered the burger medium rare and it came to me medium to well done and very dry. The fries were okay (like McDonald's fries) and the portion was hefty. Nothing to write home about or try again. My boyfriend ordered the eggs benedict. The portion was small and his side of home fries was like 5 mini chunks of potato. Very sad in comparison with my large burger and fries which was only like 2 dollars more. I regretted ordering the burger instead of the hanger fry since I saw a man at a table in front of us enjoying it. I regretted it until I saw him begin to bull things out of his mouth from the oyster. We then heard him comment that one of them was a pearl, at which point he pulled a small ball out of his mouth.... The table next to us was served an omelet which was completed undercooked and runny inside and by the time a replacement came out her partner had already finished his meal. Their attitude towards the whole thing was quite sad. There wasn't even an apology. When the woman complained about it, the waitress just sort of looked at her with this ""so what do you want me to do look"" until the woman told her she wanted it replaced. How sad. $32 dollars + tip wasted on this sad meal. I prefer Rose Water cafe a lot more to this place (even if this service is slow, it is attentive, and delicious). Not worth my time to go back.","[1.0, 0.0]"
"2.5.  A good place if you're around, but I don't think anything here is really special.  Went here for lunch on a Saturday, the waitstaff seemed a little listless and forgot some parts of our orders. The poached eggs were poached alright, over some bread with either smoked salmon, spinach or ham and some hollandaise sauce.  ..regular breakfast, I'd say.  Nothing spectacular.  The only part of it that might have been worth anything was the hollandaise sauce but that tasted pre-made.   Anyway, a convenient spot with okay food.  Sometimes that's good enough.","[1.0, 0.0]"
Friendly service and great ambiance! The spring rolls are awesome! This place has been completely redecorated inside and looks great. It's huge as well and has a whole separate room that would be great for parties and meetings.,"[0.0, 1.0]"
"I've been there 3 times. Great place, a bit pricey but top quality. Always fresh!","[0.0, 1.0]"
"The wait was the only negative part of this experience, and only because the tantalizing scent of biscuits covered in butter wafted out and tortured us as we sat on a bench directly outside the door. We only had to wait for about half an hour, which we don't normally consider doing in NYC (so many different places to choose from!), but we thought we'd give Pies 'n' Thighs a chance. Once seated, in the back room, service was quick! We had drinks after a minute or two, and ordered our food within five minutes. And the food arrived after about ten minutes! And was absolutely delicious. I had a chicken box, with fries (you get to choose which side you want). One of the very best fried chicken pieces I have ever had! And I've had real southern fried chicken down in Arkansas, Oklahoma & Kansas. Mmm! I'm definitely going to have to go back for more!!","[0.0, 1.0]"
